0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-81.204,23.799,0.37008,0.04551,0.75311,1.7896,-7.4302,0.001049,-0.16602,5.0479e-05,5.4154e-05,5.4172e-05,0.00015654,9.2415e-06,-1.8073e-08,-0.0001966,-3.0122e-08,0.00015658
-179.2,9.7988,-0.20992,0.09551,0.25311,-2.2104,-8.4302,-0.006951,-0.066022,-0.00024952,-0.00034585,-0.00034583,-0.00034346,0.00010924,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00034342
320.8,-48.201,0.17008,-0.14449,-1.5469,-1.2104,10.57,0.016049,0.23398,-0.00054952,-0.00054585,-0.00054583,-0.00054346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00054342
30.796,18.799,-0.16992,0.15551,-0.74689,-0.21037,-16.43,-0.00095096,-0.56602,0.00015048,5.4154e-05,5.4172e-05,5.654e-05,0.00010924,-1.8073e-08,3.4038e-06,-3.0122e-08,5.6576e-05
-86.204,15.799,0.33008,0.06551,0.95311,5.7896,-13.43,-0.009951,0.033978,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
284.8,2.7988,0.56008,0.20551,0.85311,3.7896,-23.43,-0.018951,-1.466,-0.00024952,-0.00014585,-0.00014583,-0.00014346,-0.00019076,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00014342
-381.2,8.7988,0.050076,0.07551,0.65311,-0.21037,-8.4302,-0.005951,-0.16602,-4.9521e-05,-4.5846e-05,-4.5828e-05,-4.346e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-4.3424e-05
139.8,-11.201,-0.16992,-0.02449,-0.84689,1.7896,6.5698,0.010049,-0.26602,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
427.8,58.799,0.30008,-0.00449,-0.34689,2.7896,-3.4302,0.009049,-0.066022,0.00035048,0.00035415,0.00035417,0.00035654,-9.0758e-05,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
-159.2,12.799,0.18008,0.01551,0.55311,-0.21037,-2.4302,0.002049,-0.066022,-4.9521e-05,5.4154e-05,5.4172e-05,5.654e-05,-0.00019076,-1.8073e-08,3.4038e-06,-3.0122e-08,5.6576e-05
-7.2042,-12.201,-0.14992,-0.14449,-1.0469,3.7896,10.57,4.9039e-05,-0.066022,0.00035048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
-243.2,-4.2012,-0.19992,0.04551,-0.84689,-0.21037,-3.4302,0.009049,-0.16602,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00014342
-71.204,16.799,-0.10992,0.04551,-0.84689,2.7896,-8.4302,0.002049,0.033978,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
-324.2,-3.2012,0.36008,0.18551,-2.4469,-6.2104,-5.4302,0.024049,-0.36602,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00024342
176.8,3.7988,-0.34992,-0.11449,-1.6469,-2.2104,12.57,0.019049,0.33398,0.00015048,0.00015415,0.00015417,0.00015654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00015658
259.8,47.799,0.42008,0.49551,0.65311,-6.2104,-49.43,-0.014951,-1.266,-0.00044952,-0.00044585,-0.00044583,-0.00044346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00044342
300.8,-31.201,-0.38992,-0.22449,0.85311,3.7896,19.57,0.003049,0.43398,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
81.796,-3.2012,-0.099924,-0.06449,-0.34689,2.7896,3.5698,-0.009951,-0.066022,5.0479e-05,5.4154e-05,5.4172e-05,5.654e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,5.6576e-05
84.796,7.7988,-0.32992,-0.02449,0.15311,4.7896,-2.4302,-0.003951,-0.066022,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
262.8,-0.20122,-0.67992,0.05551,-0.84689,-8.2104,2.5698,0.013049,0.63398,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00024342
-380.2,-41.201,-0.11992,0.07551,1.3531,-3.2104,-6.4302,-0.029951,0.13398,-0.00064952,-0.00064585,-0.00064583,-0.00064346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00064342
-283.2,19.799,-0.33992,-0.06449,-0.046894,-1.2104,10.57,-0.007951,-0.76602,5.0479e-05,-4.5846e-05,-4.5828e-05,-0.00014346,0.00020924,-1.8073e-08,0.0001034,-3.0122e-08,-0.00014342
-124.2,-27.201,-0.37992,-0.13449,0.15311,-0.21037,5.5698,0.004049,1.134,0.00025048,0.00025415,0.00025417,5.654e-05,9.2415e-06,-1.8073e-08,0.0001034,-3.0122e-08,5.6576e-05
-347.2,33.799,-0.14992,0.02551,0.55311,5.7896,-8.4302,-0.006951,0.033978,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
-155.2,-48.201,0.030076,-0.07449,1.7531,-0.21037,8.5698,0.016049,-0.46602,-4.9521e-05,0.00015415,0.00015417,0.00025654,-0.00029076,-1.8073e-08,-0.0001966,-3.0122e-08,0.00025658
-245.2,-33.201,-0.19992,0.17551,-1.0469,-9.2104,-3.4302,0.013049,-0.26602,-0.00034952,-0.00034585,-0.00034583,-0.00034346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00034342
102.8,-1.2012,0.15008,0.05551,0.053106,-8.2104,6.5698,-0.010951,0.033978,-0.00094952,-0.00094585,-0.00094583,-0.00094346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00094342
273.8,-18.201,-0.39992,0.02551,0.15311,-2.2104,1.5698,-0.004951,-0.066022,-0.00054952,-0.00064585,-0.00064583,-0.00064346,0.00010924,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00064342
162.8,-1.2012,-0.39992,0.16551,-2.1469,-7.2104,-4.4302,0.018049,-0.86602,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00024342
-488.2,-48.201,0.060076,-0.13449,-0.54689,-1.2104,14.57,-0.006951,-0.46602,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00014342
118.8,-41.201,-0.19992,-0.04449,-0.94689,-5.2104,10.57,0.016049,0.033978,0.00025048,0.00025415,0.00025417,5.654e-05,9.2415e-06,-1.8073e-08,0.0002034,-3.0122e-08,5.6576e-05
303.8,59.799,0.65008,0.19551,0.75311,-6.2104,-11.43,-0.007951,-0.66602,-0.00054952,-0.00044585,-0.00044583,-0.00034346,-0.00019076,-1.8073e-08,-0.0001966,-3.0122e-08,-0.00034342
270.8,25.799,-0.049924,0.00551,0.95311,0.78963,-2.4302,-0.012951,0.13398,-4.9521e-05,-4.5846e-05,-4.5828e-05,-4.346e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-4.3424e-05
-298.2,-16.201,0.84008,0.01551,-0.24689,-10.21,21.57,0.021049,-0.066022,-0.0010495,-0.00094585,-0.00094583,-0.00054346,-0.00019076,-1.8073e-08,-0.0004966,-3.0122e-08,-0.00054342
-819.2,-26.201,0.020076,-0.27449,2.3531,0.78963,14.57,-0.015951,2.934,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00014342
-345.2,-70.201,-0.13992,-0.29449,-1.3469,-0.21037,25.57,0.026049,1.534,0.00045048,0.00045415,0.00045417,0.00045654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00045658
-117.2,-3.2012,-0.019924,0.01551,1.3531,1.7896,-4.4302,-0.006951,-0.46602,5.0479e-05,5.4154e-05,5.4172e-05,5.654e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,5.6576e-05
85.796,-12.201,-0.22992,0.18551,-1.6469,-5.2104,-15.43,0.010049,0.93398,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00014342
-85.204,-4.2012,0.24008,-0.13449,-0.84689,2.7896,12.57,0.010049,-0.96602,0.00035048,0.00035415,0.00035417,0.00045654,-9.0758e-05,-1.8073e-08,-0.0001966,-3.0122e-08,0.00045658
117.8,-41.201,0.34008,-0.10449,-0.44689,-2.2104,9.5698,0.007049,0.13398,-0.00054952,-0.00054585,-0.00054583,-0.00054346,-0.00019076,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00054342
130.8,-7.2012,0.12008,-0.09449,-0.74689,2.7896,5.5698,0.010049,0.033978,0.00045048,0.00045415,0.00045417,0.00045654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00045658
82.796,-18.201,-0.54992,-0.15449,-0.64689,2.7896,17.57,0.002049,-1.466,5.0479e-05,5.4154e-05,5.4172e-05,-4.346e-05,0.00010924,-1.8073e-08,0.0001034,-3.0122e-08,-4.3424e-05
-106.2,2.7988,0.16008,-0.09449,0.55311,4.7896,4.5698,0.002049,-0.16602,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
156.8,-5.2012,-0.48992,0.00551,-0.24689,-1.2104,1.5698,-0.008951,0.033978,-0.00084952,-0.00084585,-0.00084583,-0.00084346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00084342
99.796,43.799,0.32008,0.08551,1.2531,1.7896,-12.43,-0.004951,-0.066022,5.0479e-05,5.4154e-05,5.4172e-05,5.654e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,5.6576e-05
-110.2,-29.201,-0.56992,-0.10449,-0.34689,4.7896,5.5698,-0.007951,0.033978,0.00025048,0.00025415,0.00025417,0.00015654,9.2415e-06,-1.8073e-08,0.0001034,-3.0122e-08,0.00015658
41.796,-22.201,-0.14992,-0.02449,0.65311,0.78963,4.5698,-0.008951,-0.46602,-0.00064952,-0.00064585,-0.00064583,-0.00064346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00064342
-190.2,-3.2012,-0.53992,0.01551,0.55311,-0.21037,-3.4302,-0.020951,0.23398,-0.00014952,-0.00014585,-0.00014583,-0.00034346,0.00010924,-1.8073e-08,0.0002034,-3.0122e-08,-0.00034342
-35.204,-11.201,0.38008,0.03551,-1.4469,3.7896,-6.4302,0.007049,-0.36602,0.00035048,0.00035415,0.00035417,0.00045654,9.2415e-06,-1.8073e-08,-9.6596e-05,-3.0122e-08,0.00045658
-87.204,-7.2012,0.58008,0.17551,0.75311,-4.2104,-6.4302,-0.021951,-2.766,-0.00044952,-0.00044585,-0.00044583,-0.00044346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00044342
-124.2,29.799,-0.079924,0.15551,0.55311,-1.2104,-18.43,-0.014951,0.73398,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00024342
140.8,-10.201,-0.059924,0.14551,-0.74689,-10.21,2.5698,0.009049,-0.16602,-0.00054952,-0.00064585,-0.00064583,-0.00064346,0.00010924,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00064342
289.8,-20.201,0.12008,-0.10449,-0.94689,-0.21037,13.57,0.005049,-1.466,0.00015048,0.00015415,0.00015417,0.00015654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00015658
283.8,13.799,-0.14992,0.07551,0.053106,-7.2104,3.5698,0.010049,-0.16602,-0.00054952,-0.00054585,-0.00054583,-0.00054346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00054342
107.8,0.79878,0.050076,-0.03449,0.65311,4.7896,-0.43021,-0.003951,-0.066022,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
42.796,39.799,-0.019924,0.09551,0.55311,1.7896,-13.43,-0.011951,-0.066022,-4.9521e-05,-4.5846e-05,-4.5828e-05,-4.346e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-4.3424e-05
77.796,30.799,-0.24992,0.02551,0.25311,0.78963,-3.4302,-0.009951,-0.26602,0.00015048,-4.5846e-05,-4.5828e-05,-4.346e-05,0.00020924,-1.8073e-08,3.4038e-06,-3.0122e-08,-4.3424e-05
172.8,-15.201,0.030076,-0.11449,-1.0469,3.7896,7.5698,0.007049,-0.16602,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
-187.2,7.7988,0.22008,-0.06449,-0.54689,4.7896,1.5698,0.009049,0.033978,0.00045048,0.00045415,0.00045417,0.00045654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00045658
91.796,13.799,0.35008,0.01551,-0.24689,-0.21037,-1.4302,0.008049,-0.16602,-4.9521e-05,-4.5846e-05,-4.5828e-05,-4.346e-05,-0.00019076,-1.8073e-08,3.4038e-06,-3.0122e-08,-4.3424e-05
-266.2,36.799,0.13008,-0.03449,-1.8469,-4.2104,8.5698,0.025049,-0.46602,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
33.796,18.799,0.39008,0.30551,0.95311,-4.2104,-25.43,-0.013951,-0.66602,-0.00034952,-0.00034585,-0.00034583,-0.00034346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00034342
35.796,26.799,0.16008,-0.09449,-1.8469,2.7896,6.5698,0.017049,-0.46602,0.00055048,0.00055415,0.00055417,0.00055654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00055658
293.8,-38.201,0.32008,-0.04449,0.55311,5.7896,-1.4302,-0.007951,0.43398,0.00035048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
241.8,16.799,0.21008,0.00551,0.65311,-3.2104,2.5698,4.9039e-05,-0.066022,-4.9521e-05,-4.5846e-05,-4.5828e-05,-4.346e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-4.3424e-05
-32.204,16.799,0.15008,-0.05449,0.55311,1.7896,4.5698,-0.004951,-0.16602,-4.9521e-05,5.4154e-05,5.4172e-05,5.654e-05,-0.00019076,-1.8073e-08,3.4038e-06,-3.0122e-08,5.6576e-05
516.8,50.799,0.15008,0.24551,0.55311,-0.21037,-22.43,0.003049,-1.966,-4.9521e-05,5.4154e-05,5.4172e-05,0.00015654,-0.00019076,-1.8073e-08,-0.0001966,-3.0122e-08,0.00015658
-475.2,-3.2012,0.17008,-0.03449,1.0531,3.7896,0.56979,-0.004951,-0.066022,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
-467.2,16.799,0.29008,0.13551,0.85311,-6.2104,-9.4302,-0.010951,0.43398,-0.0010495,-0.0010458,-0.0010458,-0.0010435,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.0010434
117.8,35.799,0.050076,-0.04449,-1.0469,-1.2104,5.5698,0.011049,-0.066022,0.00015048,0.00015415,0.00015417,0.00015654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00015658
89.796,-15.201,-1.0499,0.10551,-0.34689,-7.2104,-1.4302,-0.016951,0.33398,-0.00064952,-0.00074585,-0.00074583,-0.0010435,0.00010924,-1.8073e-08,0.0003034,-3.0122e-08,-0.0010434
381.8,-24.201,0.050076,-0.09449,-1.5469,2.7896,6.5698,-0.001951,-0.066022,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
35.796,-17.201,-0.23992,0.03551,-0.34689,-4.2104,2.5698,0.010049,-0.26602,5.0479e-05,5.4154e-05,5.4172e-05,-4.346e-05,9.2415e-06,-1.8073e-08,0.0001034,-3.0122e-08,-4.3424e-05
82.796,-1.2012,-0.34992,-0.05449,-1.0469,-0.21037,-1.4302,0.015049,0.53398,0.00045048,0.00045415,0.00045417,0.00025654,9.2415e-06,-1.8073e-08,0.0001034,-3.0122e-08,0.00025658
-44.204,0.79878,-0.29992,-0.02449,0.25311,-2.2104,3.5698,0.003049,-0.66602,-0.00014952,-0.00014585,-0.00014583,-0.00024346,9.2415e-06,-1.8073e-08,0.0001034,-3.0122e-08,-0.00024342
-653.2,46.799,-0.13992,0.03551,1.1531,3.7896,-10.43,-0.005951,0.23398,0.00015048,0.00015415,0.00015417,0.00015654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00015658
-186.2,36.799,0.080076,0.30551,2.5531,-7.2104,-19.43,-0.024951,-0.066022,-0.0010495,-0.0010458,-0.0010458,-0.0010435,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.0010434
-268.2,-23.201,0.22008,-0.19449,1.5531,-3.2104,12.57,-0.005951,1.934,-0.00084952,-0.00084585,-0.00084583,-0.00084346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00084342
125.8,-28.201,0.16008,-0.08449,0.75311,5.7896,3.5698,-0.002951,-0.066022,0.00035048,0.00035415,0.00035417,0.00035654,-9.0758e-05,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
-147.2,3.7988,0.050076,0.10551,0.25311,3.7896,-16.43,0.003049,-0.26602,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
-489.2,10.799,0.25008,-0.04449,0.85311,5.7896,-2.4302,0.001049,0.53398,0.00035048,0.00045415,0.00045417,0.00045654,-0.00019076,-1.8073e-08,-9.6596e-05,-3.0122e-08,0.00045658
-306.2,-64.201,0.050076,0.10551,1.0531,-4.2104,-5.4302,-0.019951,0.033978,-0.0013495,-0.0013458,-0.0013458,-0.0013435,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.0013434
13.796,42.799,0.27008,0.02551,2.6531,-2.2104,-1.4302,-0.024951,-0.16602,-0.00054952,-0.00044585,-0.00044583,-0.00044346,-0.00019076,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00044342
99.796,24.799,-0.35992,0.05551,1.2531,0.78963,-8.4302,-0.007951,-0.066022,-4.9521e-05,-4.5846e-05,-4.5828e-05,-4.346e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-4.3424e-05
-573.2,-12.201,-0.13992,0.12551,-0.54689,-1.2104,-13.43,-0.00095096,0.033978,-4.9521e-05,-4.5846e-05,-4.5828e-05,-4.346e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-4.3424e-05
29.796,-0.20122,-0.029924,0.12551,-0.54689,0.78963,-11.43,0.002049,-0.066022,-0.00024952,-0.00024585,-0.00024583,-0.00024346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00024342
-488.2,13.799,0.41008,-0.10449,0.55311,3.7896,3.5698,0.003049,1.534,0.00035048,0.00035415,0.00035417,0.00035654,-9.0758e-05,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
38.796,20.799,-0.28992,-0.07449,-0.94689,3.7896,3.5698,0.003049,-0.16602,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
-279.2,-7.2012,-0.18992,-0.01449,0.55311,5.7896,-2.4302,-0.013951,-0.16602,-0.00044952,-0.00044585,-0.00044583,-0.00044346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00044342
174.8,9.7988,0.19008,0.02551,-0.64689,1.7896,-5.4302,0.013049,-0.16602,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
-417.2,35.799,0.24008,0.13551,0.45311,5.7896,-17.43,-0.003951,-0.066022,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
-111.2,-14.201,-0.39992,-0.07449,0.45311,0.78963,-2.4302,-0.015951,0.53398,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00014342
-498.2,-25.201,-0.44992,-0.04449,0.15311,-5.2104,11.57,-0.016951,-0.56602,-0.00064952,-0.00074585,-0.00074583,-0.00074346,0.00010924,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00074342
96.796,-6.2012,0.34008,0.00551,0.75311,1.7896,-3.4302,-0.003951,0.033978,0.00015048,0.00015415,0.00015417,0.00015654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00015658
-117.2,-9.2012,-0.38992,-0.08449,0.15311,2.7896,4.5698,-0.010951,-0.16602,0.00015048,5.4154e-05,5.4172e-05,5.654e-05,0.00010924,-1.8073e-08,3.4038e-06,-3.0122e-08,5.6576e-05
-505.2,-5.2012,-0.19992,0.03551,-0.74689,-1.2104,-4.4302,-0.002951,-0.066022,-4.9521e-05,-4.5846e-05,-4.5828e-05,-4.346e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-4.3424e-05
263.8,2.7988,-0.13992,0.12551,0.65311,-8.2104,-2.4302,0.003049,-0.066022,-0.00054952,-0.00044585,-0.00044583,-0.00044346,-0.00019076,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00044342
369.8,-33.201,0.29008,-0.17449,-0.74689,-6.2104,25.57,0.024049,-0.26602,0.00015048,0.00015415,0.00015417,0.00015654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00015658
-296.2,-27.201,-0.24992,-0.10449,-0.84689,1.7896,10.57,0.010049,-0.36602,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
-45.204,1.7988,-0.16992,0.14551,1.3531,0.78963,-14.43,-0.015951,-0.46602,-0.00054952,-0.00054585,-0.00054583,-0.00054346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00054342
399.8,31.799,-0.029924,-0.01449,-0.74689,3.7896,-2.4302,0.005049,-0.16602,0.00045048,0.00035415,0.00035417,0.00035654,0.00010924,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
-52.204,-0.20122,-0.19992,0.19551,1.2531,-7.2104,-10.43,-0.018951,0.033978,-0.00094952,-0.00094585,-0.00094583,-0.00094346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00094342
62.796,0.79878,0.43008,0.05551,-1.5469,-6.2104,3.5698,0.010049,-0.16602,-0.00014952,-0.00014585,-0.00014583,-0.00014346,-0.00019076,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00014342
-18.204,-1.2012,-0.12992,-0.00449,0.45311,5.7896,-4.4302,-0.009951,0.23398,0.00015048,0.00015415,0.00015417,0.00015654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00015658
446.8,-44.201,0.47008,0.01551,0.75311,-4.2104,-0.43021,-0.014951,0.63398,-0.00044952,-0.00034585,-0.00034583,-0.00034346,-0.00019076,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00034342
-115.2,-33.201,0.070076,0.02551,0.35311,-2.2104,-2.4302,4.9039e-05,-0.066022,-4.9521e-05,-4.5846e-05,-4.5828e-05,-4.346e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-4.3424e-05
-12.204,20.799,-0.17992,0.00551,-1.6469,0.78963,-3.4302,0.014049,0.033978,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
133.8,3.7988,0.60008,0.07551,1.8531,-3.2104,-3.4302,-0.015951,-1.466,-0.00034952,-0.00034585,-0.00034583,-0.00034346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00034342
-368.2,26.799,0.010076,0.03551,1.3531,-3.2104,-1.4302,-0.004951,-0.26602,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00014342
342.8,-6.2012,-0.26992,-0.01449,-0.84689,-2.2104,3.5698,0.008049,-0.16602,5.0479e-05,5.4154e-05,5.4172e-05,5.654e-05,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,5.6576e-05
-326.2,-10.201,-0.039924,0.05551,-0.24689,-5.2104,2.5698,0.008049,0.033978,-0.00044952,-0.00044585,-0.00044583,-0.00044346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00044342
-8.2042,23.799,-0.72992,0.13551,-0.14689,-9.2104,-1.4302,-0.023951,0.033978,-0.0010495,-0.0010458,-0.0010458,-0.0010435,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.0010434
-406.2,-64.201,-0.41992,-0.07449,0.85311,1.7896,7.5698,-0.020951,0.43398,-4.9521e-05,-0.00024585,-0.00024583,-0.00024346,0.00010924,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00024342
410.8,13.799,0.22008,-0.05449,-0.64689,2.7896,2.5698,0.008049,-0.066022,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
-63.204,24.799,-0.019924,0.06551,-0.84689,2.7896,-10.43,0.011049,-0.36602,0.00045048,0.00045415,0.00045417,0.00045654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00045658
-380.2,9.7988,-0.15992,-0.21449,-0.74689,2.7896,-15.43,0.005049,3.734,0.00035048,0.00035415,0.00035417,0.00035654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00035658
397.8,-15.201,0.40008,0.23551,-0.44689,-7.2104,-8.4302,0.013049,-2.066,-0.00054952,-0.00034585,-0.00034583,-0.00024346,-0.00039076,-1.8073e-08,-0.0001966,-3.0122e-08,-0.00024342
-146.2,88.799,-0.049924,0.08551,-1.2469,3.7896,-13.43,0.012049,0.13398,0.00045048,0.00045415,0.00045417,0.00045654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00045658
91.796,-50.201,-0.23992,-0.21449,-0.54689,-2.2104,24.57,-0.004951,-0.46602,-0.00014952,-0.00014585,-0.00014583,-0.00014346,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,-0.00014342
541.8,13.799,0.10008,-0.02449,-0.54689,-1.2104,-2.4302,0.015049,0.43398,0.00025048,0.00025415,0.00025417,0.00025654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00025658
-12.204,14.799,0.34008,-0.11449,-0.24689,4.7896,7.5698,0.004049,-0.066022,0.00045048,0.00045415,0.00045417,0.00045654,9.2415e-06,-1.8073e-08,3.4038e-06,-3.0122e-08,0.00045658
